spolka,sekcja,nazwa_oryginalna,standard_key,znak,waga,pewnosc,zrodlo,uwagi
,CF,Podatek dochodowy,POMIN,1,1,PEWNE,VGO Q1 2026,korekta w CF
,CF,Zysk / Strata netto,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF,Odsetki i udziały w zyskach (dywidendy),POMIN,1,1,PEWNE,VGO Q1 2026,korekta w CF
,CF,Zmiana stanu przedpłat,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF,Zmiana stanu rozliczeń międzyokresowych i należności z tytułu dotacji,change_in_other_assets,1,1,PEWNE,VGO Q1 2026,
,CF,Wynik jednostek ujmowanych metodą praw własności,POMIN,1,1,PEWNE,VGO Q1 2026,korekta w CF
,CF,Gotówka z działalności operacyjnej,POMIN,1,1,PEWNE,VGO Q1 2026,suma posrednia przed podatkiem
,CF,A. Przepływy pieniężne netto z działalności operacyjnej,operating_cashflow,1,1,PEWNE,VGO Q1 2026,
,CF_INW,Wpływy,POMIN,1,1,PEWNE,VGO Q1 2026,naglowek podbloku
,CF_INW,Wydatki,POMIN,1,1,PEWNE,VGO Q1 2026,naglowek podbloku
,CF_INW,Otrzymane dofinansowania,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF_INW,Wpływy z tytułu sprzedaży środków trwałych,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF_INW,Wpływy z tytułu udzielonych pożyczek,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF_INW,Odsetki otrzymane od udzielonych pożyczek,proceed_bank_loans,1,1,PEWNE,VGO Q1 2026,
,CF_INW,Nabycie zorganizowanej części przedsiębiorstwa,outflows_for_acquisitions,-1,1,PEWNE,VGO Q1 2026,
,CF_INW,Nakłady na niezakończone prace rozwojowe,capex,-1,1,PEWNE,VGO Q1 2026,prace rozwojowe to u Vigo naklad inwestycyjny - standard liczy je do capex
,CF_INW,Nakłady na inne aktywa finansowe,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF_INW,B. Przepływy pieniężne netto z działalności inwestycyjnej,investing_cashflow,1,1,PEWNE,VGO Q1 2026,
,CF_FIN,Wpływy,POMIN,1,1,PEWNE,VGO Q1 2026,naglowek podbloku
,CF_FIN,Wydatki,POMIN,1,1,PEWNE,VGO Q1 2026,naglowek podbloku
,CF_FIN,Kredyty i pożyczki,POMIN,1,1,PEWNE,VGO Q1 2026,standard nie ma klucza na wplywy z kredytow
,CF_FIN,Wpływy z emisji,share_capital_cash,1,1,PEWNE,VGO Q1 2026,
,CF_FIN,Odsetki otrzymane,proceed_bank_loans,1,1,PEWNE,VGO Q1 2026,
,CF_FIN,Odsetki,repaid_bank_loans,-1,1,PEWNE,VGO Q1 2026,
,CF_FIN,Opłaty z tytułu leasingu,lease_liab_payments,-1,1,PEWNE,VGO Q1 2026,
,CF_FIN,C. Przepływy pieniężne netto z działalności finansowej,financing_cashflow,1,1,PEWNE,VGO Q1 2026,
,CF_FIN,D. Przepływy pieniężne netto razem,net_cashflow,1,1,PEWNE,VGO Q1 2026,
,CF_FIN,E. Bilansowa zmiana stanu środków pieniężnych,POMIN,1,1,PEWNE,VGO Q1 2026,"standard bierze linie D, przed roznicami kursowymi"
,CF_FIN,- zmiana stanu środków pieniężnych z tytułu różnic kursowych,POMIN,1,1,PEWNE,VGO Q1 2026,
,CF_FIN,G. Środki pieniężne na koniec okresu,POMIN,1,1,PEWNE,VGO Q1 2026,
,AKT_TRW,Prawo do użytkowania,property,1,1,PEWNE,VGO Q1 2026,standard trzyma prawo do uzytkowania W rzeczowych aktywach
,AKT_TRW,Prawo do użytkowania,right_to_use_assets,1,1,PEWNE,VGO Q1 2026,i dodatkowo jako pozycja informacyjna
,AKT_TRW,Nakłady na projekty rozwojowe,other_intangible_assets,1,1,PEWNE,VGO Q1 2026,
,AKT_TRW,Inwestycje w jednostkach współkontrolowanych,noncurrent_investments,1,1,PEWNE,VGO Q1 2026,
,AKT_TRW,Rozliczenia międzyokresowe,other_noncurrent_assets,1,1,PEWNE,VGO Q1 2026,
,AKT_OBR,Pozostałe należności,current_receivables,1,1,PEWNE,VGO Q1 2026,
,AKT_OBR,Należności z tytułu dotacji,current_receivables,1,1,PEWNE,VGO Q1 2026,
,AKT_OBR,Należności z tytułu wpłat na kapitał zakładowy,current_receivables,1,1,PEWNE,VGO Q1 2026,
,AKT_OBR,Pozostałe należności finansowe,current_receivables,1,1,PEWNE,VGO Q1 2026,
,AKT_OBR,Rozliczenia międzyokresowe,other_current_assets,1,1,PEWNE,VGO Q1 2026,
,KAPITAL,Kapitał zapasowy z emisji akcji powyżej wartości nominalnej,reserve,1,1,PEWNE,VGO Q1 2026,
,KAPITAL,Różnice z przeszacowania,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,VGO Q1 2026,
,ZOB_DL,Kredyty i pożyczki,noncurrent_borrowings,1,1,PEWNE,VGO Q1 2026,
,ZOB_KR,Zobowiązania handlowe i inne,current_trade_payables,1,1,PEWNE,VGO Q1 2026,
VGO,RZIS,"Koszty sprzedanych produktów, towarów i materiałów",cost_of_sales,1,1,PEWNE,VGO Q1 2026,Vigo podaje koszty bez minusa
VGO,RZIS,Koszty sprzedaży,distribution_expenses,1,1,PEWNE,VGO Q1 2026,Vigo podaje koszty bez minusa
VGO,RZIS,"Koszty ogólnego zarządu, w tym:",administrative_expenses,1,1,PEWNE,VGO Q1 2026,Vigo podaje koszty bez minusa
VGO,RZIS,Pozostałe koszty operacyjne,other_operating_costs,1,1,PEWNE,VGO Q1 2026,Vigo podaje koszty bez minusa
VGO,RZIS,Koszty finansowe,finance_costs,1,1,PEWNE,VGO Q1 2026,Vigo podaje koszty bez minusa
VGO,RZIS,Zysk (strata) netto,POMIN,1,1,PEWNE,VGO Q1 2026,rowne zyskowi z dzialalnosci kontynuowanej - inaczej dwa razy
VGO,KAPITAL,Pozostałe kapitały,retained_earnings,1,1,PEWNE,VGO Q1 2026,"u Vigo to zyski zatrzymane, nie kapitaly rezerwowe"
VGO,KAPITAL,Kapitał z aktualizacji wyceny,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,VGO Q1 2026,
,RZIS,Koszt sprzedanych towarów,cost_of_sales,-1,1,PEWNE,TOA Q1 2026,
,RZIS,Zysk netto za okres przypadający na: Akcjonariuszy Spółki,shareholder_net_profit,1,1,PEWNE,TOA Q1 2026,
,RZIS,Zysk netto za okres przypadający na: Udziały mniejszości,POMIN,1,1,PEWNE,TOA Q1 2026,ujete w nonshare_capital
,RZIS,Podstawowy zysk przypadający na jedną akcję w zł,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS,Podstawowy zysk na jedną akcję - z działalności kontynuowanej,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS,Podstawowy zysk na jedną akcję - z działalności zaniedbanej,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS,Rozwodniony zysk przypadający na jedną akcję w zł,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS,Rozwodniony zysk na jedną akcję - z działalności kontynuowanej,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS,Rozwodniony zysk na jedną akcję - z działalności zaniedbanej,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS_CD,"Inne całkowite dochody, które mogą być przeklasyfikowane do zysku lub straty",POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS_CD,Inne całkowite dochody netto,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS_CD,Całkowite dochody netto za rok obrotowy,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS_CD,Całkowity dochód za okres przypadający na: Akcjonariuszy jednostki dominującej,POMIN,1,1,PEWNE,TOA Q1 2026,
,RZIS_CD,Całkowity dochód za okres przypadający na: Udziałowców niekontrolujących,POMIN,1,1,PEWNE,TOA Q1 2026,
,CF,Zysk brutto przed opodatkowaniem,POMIN,1,1,PEWNE,TOA Q1 2026,punkt wyjscia metody posredniej
,CF,Zmiany w pozycjach bilansowych:,POMIN,1,1,PEWNE,TOA Q1 2026,naglowek bloku
,CF,Zmiana stanu należności z tytułu dostaw i usług oraz pozostałych należności,change_in_receivables,1,1,PEWNE,TOA Q1 2026,
,CF,Zmiana stanu zobowiązań z tyt. dostaw i usług oraz pozostałych zobowiązań,change_in_payables,1,1,PEWNE,TOA Q1 2026,
,CF,Zmiana stanu zobowiązań z tytułu świadczeń pracowniczych,change_in_payables,1,1,PEWNE,TOA Q1 2026,
,CF,Środki pieniężne z działalności,POMIN,1,1,PEWNE,TOA Q1 2026,suma posrednia przed podatkiem
,CF_INW,Wydatki inwestycyjne na rzeczowe aktywa trwałe i wartości niematerialne,capex,-1,1,PEWNE,TOA Q1 2026,
,CF_FIN,Wpływy z tytułu zaciągnięcia kredytów,POMIN,1,1,PEWNE,TOA Q1 2026,standard nie ma klucza na wplywy z kredytow
,CF_FIN,Spłata kredytów,POMIN,1,1,PEWNE,TOA Q1 2026,
,CF_FIN,Zapłacone odsetki od kredytów,repaid_bank_loans,-1,1,PEWNE,TOA Q1 2026,
,CF_FIN,Zapłacone odsetki od leasingu,repaid_bank_loans,-1,1,PEWNE,TOA Q1 2026,
,CF_FIN,"Bilansowa zmiana środków pieniężnych, w tym",POMIN,1,1,PEWNE,TOA Q1 2026,standard bierze zmiane PRZED roznicami kursowymi
,AKT_TRW,Pozostałe należności,noncurrent_receivables,1,1,PEWNE,TOA Q1 2026,
,KAPITAL,Kapitał zapasowy z nadwyżki ceny emisyjnej nad wartością nominalną akcji,reserve,1,1,PEWNE,TOA Q1 2026,
,ZOB_DL,Inne zobowiązania długoterminowe,noncurrent_other_liabilities,1,1,PEWNE,TOA Q1 2026,
,ZOB_KR,Zobowiązania z tytułu kredytów,current_borrowings,1,1,PEWNE,TOA Q1 2026,
,ZOB_KR,Rezerwy,current_other_liabilities,1,1,PEWNE,TOA Q1 2026,
TOA,RZIS,Oczekiwane straty kredytowe,other_operating_income,1,1,PEWNE,TOA Q1 2026,"POTWIERDZONE wzorcem TOA: 650 + (-161) = 489. Toya podaje te pozycje ze znakiem MINUS, wiec znak=1 (Unibep podaje ja dodatnio i ma znak=-1). Alias globalny (z Grupy Pracuj) prowadzi do cost_of_sales"
TOA,RZIS,Koszty administracyjne,administrative_expenses,-1,1,PEWNE,TOA Q1 2026,alias globalny (z Millennium) prowadzi do klucza BANKOWEGO administration_costs
TOA,KAPITAL,Kapitał rezerwowy (*),kapitaly_pozostale_nierozdzielone,1,1,PEWNE,TOA Q1 2026,u Toi kapital rezerwowy nie wchodzi do reserve - tam idzie tylko nadwyzka ceny emisyjnej
TOA,CF_FIN,Zmiana stanu środków pieniężnych netto,net_cashflow,1,1,PEWNE,TOA Q1 2026,"alias globalny (z Auto Partnera) daje POMIN, bo tam byla to linia powtorzona"
,RZIS,Przychody ze sprzedaży produktów i usług,POMIN,1,1,PEWNE,SGN Q1 2026,rozbicie przychodow - suma jest ponizej
,RZIS,Przychody netto ze sprzedaży razem,revenues,1,1,PEWNE,SGN Q1 2026,
,RZIS,Koszt wytworzenia sprzedanych produktów i usług,POMIN,1,1,PEWNE,SGN Q1 2026,rozbicie kosztu wlasnego
,RZIS,Wartość sprzedanych towarów i materiałów,POMIN,1,1,PEWNE,SGN Q1 2026,rozbicie kosztu wlasnego
,RZIS,"Koszt sprzedanych produktów, towarów i materiałów razem",cost_of_sales,-1,1,PEWNE,SGN Q1 2026,
,RZIS,Wynik na operacjach finansowych,POMIN,1,1,PEWNE,SGN Q1 2026,suma przychodow i kosztow finansowych
,RZIS,Różnice kursowe z przeliczenia jednostek zależnych,POMIN,1,1,PEWNE,SGN Q1 2026,inne calkowite dochody
,RZIS,Inne całkowite dochody podlegające przeniesieniu do rachunku zysków i strat,POMIN,1,1,PEWNE,SGN Q1 2026,
,RZIS,Całkowite dochody,POMIN,1,1,PEWNE,SGN Q1 2026,
,RZIS,Zysk netto przypadający: - Udziałowcom niekontrolującym,POMIN,1,1,PEWNE,SGN Q1 2026,ujete w nonshare_capital
,RZIS,Całkowite dochody przypadające: - Akcjonariuszom jednostki dominującej,POMIN,1,1,PEWNE,SGN Q1 2026,
,RZIS,Całkowite dochody przypadające: - Udziałowcom niekontrolującym,POMIN,1,1,PEWNE,SGN Q1 2026,
,RZIS,Podstawowy i rozwodniony zysk netto na jedną akcję (nie w tysiącach PLN),POMIN,1,1,PEWNE,SGN Q1 2026,
,CF,Udział w wyniku wspólnego przedsięwzięcia oraz odpis wartości inwestycji we wspólne przedsięwzięcie,POMIN,1,1,PEWNE,SGN Q1 2026,
,CF,Koszty odsetkowe,POMIN,1,1,PEWNE,SGN Q1 2026,korekta w CF
,CF,Strata / (zysk) z działalności inwestycyjnej,POMIN,1,1,PEWNE,SGN Q1 2026,korekta w CF
,CF,Zmiana stanu rezerw długoterminowych,POMIN,1,1,PEWNE,SGN Q1 2026,korekta w CF
,CF,Zmiana kapitału obrotowego*,POMIN,1,1,PEWNE,SGN Q1 2026,lacznie - rozbicie jest w nocie na koncu przeplywow
,CF,Podatek dochodowy otrzymany / (zapłacony),POMIN,1,1,PEWNE,SGN Q1 2026,
,CF,Przepływy środków pieniężnych z działalności operacyjnej (Razem),operating_cashflow,1,1,PEWNE,SGN Q1 2026,
,CF_INW,Wpływy ze sprzedaży rzeczowych aktywów trwałych oraz wartości niematerialnych innych niż prace rozwojowe,investing_cashflow,1,1,PEWNE,SGN Q1 2026,
,CF_INW,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych innych niż prace rozwojowe,capex,-1,1,PEWNE,SGN Q1 2026,
,CF_INW,Nabycie rzeczowych aktywów trwałych oraz wartości niematerialnych innych niż prace rozwojowe,investing_cashflow,1,1,PEWNE,SGN Q1 2026,
,CF_INW,Wydatki z tytułu nabycia akcji i udziałów w jednostkach zależnych,outflows_for_acquisitions,-1,1,PEWNE,SGN Q1 2026,
,CF_INW,Wydatki z tytułu nabycia akcji i udziałów w jednostkach zależnych,investing_cashflow,1,1,PEWNE,SGN Q1 2026,
,CF_INW,Pożyczki spłacone / (udzielone),investing_cashflow,1,1,PEWNE,SGN Q1 2026,
,CF_FIN,Wydatki z tytułu spłaty zaciągniętych kredytów i pożyczek,POMIN,1,1,PEWNE,SGN Q1 2026,standard nie ma klucza na splate kredytow
,CF_FIN,Zakup akcji własnych,change_in_bank_loans,-1,1,PEWNE,SGN Q1 2026,klucz historycznie zle nazwany - to Skup akcji wlasnych
,CF_FIN,Przepływy pieniężne z działalności finansowej (Razem),financing_cashflow,1,1,PEWNE,SGN Q1 2026,
,CF_FIN,Różnice kursowe z przeliczenia jednostek zależnych,POMIN,1,1,PEWNE,SGN Q1 2026,
,CF_FIN,*Zmiana kapitału obrotowego,POMIN,1,1,PEWNE,SGN Q1 2026,naglowek noty na koncu przeplywow
,NOTY,Zmiana stanu rezerw,POMIN,1,1,PEWNE,SGN Q1 2026,
,NOTY,Zmiana stanu zapasów / kosztów realizacji umów z klientami,change_in_inventories,1,1,PEWNE,SGN Q1 2026,nadpisywane metoda bilansowa
,NOTY,Zmiana stanu należności / aktywów z tytułu umów z klientami,change_in_receivables,1,1,PEWNE,SGN Q1 2026,nadpisywane metoda bilansowa
,NOTY,Zmiana stanu zobowiązań**,change_in_payables,1,1,PEWNE,SGN Q1 2026,nadpisywane metoda bilansowa
,NOTY,Zmiana stanu rozliczeń międzyokresowych przychodów / zobowiązań z tytułu umów z klientami,change_in_other_assets,1,1,PEWNE,SGN Q1 2026,
,NOTY,Razem (Zmiana kapitału obrotowego),POMIN,1,1,PEWNE,SGN Q1 2026,
,AKT_TRW,Inwestycja we wspólne przedsięwzięcie,noncurrent_investments,1,1,PEWNE,SGN Q1 2026,
,AKT_TRW,Aktywa finansowe wyceniane w zamortyzowanym koszcie,other_noncurrent_assets,1,1,PEWNE,SGN Q1 2026,
,AKT_TRW,Aktywa trwałe razem (podsumowanie sekcji),noncurrent_assets,1,1,PEWNE,SGN Q1 2026,
,AKT_OBR,Koszty realizacji umów z klientami,current_receivables,1,1,PEWNE,SGN Q1 2026,u firmy softwarowej to koszty kontraktow w toku - standard traktuje je jak naleznosci
,AKT_OBR,Aktywa z tytułu umów z klientami,current_receivables,1,1,PEWNE,SGN Q1 2026,
,AKT_OBR,Środki pieniężne i depozyty krótkoterminowe,cash,1,1,PEWNE,SGN Q1 2026,
,AKT_OBR,Środki pieniężne i depozyty krótkoterminowe,current_investments,1,1,PEWNE,SGN Q1 2026,
,AKT_OBR,Aktywa sklasyfikowane jako przeznaczone do sprzedaży,assets_for_sale,1,1,PEWNE,SGN Q1 2026,u Sygnity wchodza JUZ do sumy aktywow obrotowych - klucz jest tu informacyjny
,AKT_OBR,Aktywa obrotowe razem (podsumowanie sekcji),current_assets,1,1,PEWNE,SGN Q1 2026,
,KAPITAL,Kapitał własny (przypisany akcjonariuszom jednostki dominującej),capital,1,1,PEWNE,SGN Q1 2026,
,KAPITAL,Różnice kursowe z przeliczenia jednostek zależnych,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,SGN Q1 2026,
,ZOB_DL,Zobowiązania handlowe i pozostałe zobowiązania,noncurrent_other_liabilities,1,1,PEWNE,SGN Q1 2026,POTWIERDZONE wzorcem SGN: noncurrent_trade_payables zostaje 0
,ZOB_DL,Zobowiązania długoterminowe razem (podsumowanie sekcji),noncurrent_liabilities,1,1,PEWNE,SGN Q1 2026,
,ZOB_KR,Zobowiązania z tytułu obligacji,current_obligations,1,1,PEWNE,SGN Q1 2026,
,ZOB_KR,Pozostałe zobowiązania krótkoterminowe,current_other_liabilities,1,1,PEWNE,SGN Q1 2026,
,ZOB_KR,Zobowiązania z tytułu umów z klientami i rozliczenia międzyokresowe przychodów,current_other_liabilities,1,1,PEWNE,SGN Q1 2026,
,ZOB_KR,Zobowiązania krótkoterminowe razem (podsumowanie sekcji),current_liabilities,1,1,PEWNE,SGN Q1 2026,
SGN,KAPITAL,Kapitał rezerwowy,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,SGN Q1 2026,u Sygnity w reserve siedzi tylko nadwyzka emisyjna i kapital zapasowy
SGN,ZOB_DL,Rezerwy,noncurrent_other_liabilities,1,1,PEWNE,SGN Q1 2026,"alias globalny (z ATAL) daje POMIN, bo tam byla to pozycja rozbijana na skladniki"
SGN,CF_INW,Przepływy pieniężne z działalności inwestycyjnej (Razem),POMIN,1,1,PEWNE,SGN Q1 2026,"W pliku ta suma ma BLEDNY ZNAK w kolumnie I 2026 (+4202 zamiast -4202), a poprawny w kolumnie porownawczej (-6864). Jeden znak nie naprawi obu, wiec suma jest odtwarzana ze skladnikow"
,RZIS,Utrata wartości aktywów finansowych,other_operating_costs,1,1,PEWNE,SEL Q1 2026,"UWAGA: wzorzec SEL tej pozycji NIE ujmuje, przez co jego wlasny EBIT nie schodzi sie o 680"
,RZIS,Udział w wynikach jednostki stowarzyszonej,other_income,1,1,PEWNE,SEL Q1 2026,
,RZIS,Wynik netto z działalności zaniechanej,discontinued_profit,1,1,PEWNE,SEL Q1 2026,
,RZIS,Zysk netto za okres,POMIN,1,1,PEWNE,SEL Q1 2026,rowne zyskowi z dzialalnosci kontynuowanej
,RZIS,– akcjonariuszom jednostki dominującej,shareholder_net_profit,1,1,PEWNE,SEL Q1 2026,
,RZIS,– udziałom niedającym kontroli,POMIN,1,1,PEWNE,SEL Q1 2026,ujete w nonshare_capital
,RZIS,– podstawowy zysk na akcję,POMIN,1,1,PEWNE,SEL Q1 2026,
,RZIS,z działalności kontynuowanej (podstawowy),POMIN,1,1,PEWNE,SEL Q1 2026,
,RZIS,z działalności zaniechanej (podstawowy),POMIN,1,1,PEWNE,SEL Q1 2026,
,RZIS,– rozwodniony zysk na akcję,POMIN,1,1,PEWNE,SEL Q1 2026,
,RZIS,z działalności kontynuowanej (rozwodniony),POMIN,1,1,PEWNE,SEL Q1 2026,
,RZIS,z działalności zaniechanej (rozwodniony),POMIN,1,1,PEWNE,SEL Q1 2026,
,RZIS,Średnia liczba akcji zwykłych,POMIN,1,1,PEWNE,SEL Q1 2026,
,CF,"Korekty w celu uzgodnienia zysku, w tym:",POMIN,1,1,PEWNE,SEL Q1 2026,naglowek bloku korekt
,CF,Udział w wyniku jednostek wycenianych metodą praw własności,POMIN,1,1,PEWNE,SEL Q1 2026,korekta w CF
,CF,Odsetki,POMIN,1,1,PEWNE,SEL Q1 2026,korekta w CF
,CF,Pozostałe,POMIN,1,1,PEWNE,SEL Q1 2026,korekta zbiorcza
,CF,Środki pieniężne netto z działalności operacyjnej przed podatkiem,POMIN,1,1,PEWNE,SEL Q1 2026,suma posrednia
,CF,"Bilansowa zmiana środków pieniężnych, w tym:",net_cashflow,1,1,PEWNE,SEL Q1 2026,Selena nie podaje zmiany PRZED roznicami kursowymi - odejmujemy je wierszem nizej
,CF,Różnice kursowe netto,net_cashflow,-1,1,PEWNE,SEL Q1 2026,zdejmuje roznice kursowe z bilansowej zmiany srodkow
,CF_INW,Płatności z tytułu nabycia rzeczowych aktywów trwałych i wartości niematerialnych,capex,-1,1,PEWNE,SEL Q1 2026,
,CF_INW,Wpływy ze sprzedaży rzeczowych aktywów trwałych i wartości niematerialnych,POMIN,1,1,PEWNE,SEL Q1 2026,
,CF_INW,Wpływ w związku z udzieleniem pożyczek,POMIN,1,1,PEWNE,SEL Q1 2026,
,CF_INW,Otrzymane spłaty udzielonych pożyczek,POMIN,1,1,PEWNE,SEL Q1 2026,
,CF_INW,Zakup udziałów w inwestycjach rozliczanych metodą praw własności,outflows_for_acquisitions,-1,1,PEWNE,SEL Q1 2026,"UWAGA: wzorzec SEL ma tu 0, mimo ze raport pokazuje 1825"
,CF_FIN,Wpływy z tytułu zaciągnięcia pożyczek i kredytów,POMIN,1,1,PEWNE,SEL Q1 2026,standard nie ma klucza na wplywy z kredytow
,CF_FIN,Wpływy w związku ze spłatą pożyczek i kredytów,POMIN,1,1,PEWNE,SEL Q1 2026,mylaca nazwa - to WYDATEK na splate
,AKT_TRW,Inwestycje w jednostki wyceniane metodą praw własności,noncurrent_investments,1,1,PEWNE,SEL Q1 2026,
,AKT_OBR,Pozostałe krótkoterminowe aktywa niefinansowe,other_current_assets,1,1,PEWNE,SEL Q1 2026,
,AKT_OBR,Należności handlowe oraz pozostałe,current_receivables,1,1,PEWNE,SEL Q1 2026,
,AKT_OBR,Należności z tytułu podatku dochodowego od osób prawnych,current_receivables,1,1,PEWNE,SEL Q1 2026,
,KAPITAL,Różnice kursowe z przeliczenia jednostki zagranicznej,kapitaly_pozostale_nierozdzielone,1,1,PEWNE,SEL Q1 2026,
,KAPITAL,Kapitał własny przypadający udziałom niedającym kontroli,nonshare_capital,1,1,PEWNE,SEL Q1 2026,
,ZOB_DL,Długoterminowa część kredytów bankowych i pożyczek,noncurrent_borrowings,1,1,PEWNE,SEL Q1 2026,
,ZOB_DL,Długoterminowe zobowiązania z tytułu leasingu,noncurrent_leasing,1,1,PEWNE,SEL Q1 2026,
,ZOB_DL,Zobowiązanie z tytułu odroczonego podatku dochodowego,noncurrent_other_liabilities,1,1,PEWNE,SEL Q1 2026,
,ZOB_DL,Pozostałe długoterminowe zobowiązania niefinansowe,noncurrent_other_liabilities,1,1,PEWNE,SEL Q1 2026,
,ZOB_KR,Zobowiązania handlowe oraz pozostałe,current_trade_payables,1,1,PEWNE,SEL Q1 2026,
,ZOB_KR,Zobowiązania z tytułu bonusów obrotowych dla klientów,current_other_liabilities,1,1,PEWNE,SEL Q1 2026,rabaty retro dla dystrybutorow - specyfika sprzedazy przez kanal B2B
,ZOB_KR,Krótkoterminowa część kredytów bankowych i pożyczek,current_borrowings,1,1,PEWNE,SEL Q1 2026,
,ZOB_KR,Krótkoterminowe zobowiązania z tytułu leasingu,current_leasing,1,1,PEWNE,SEL Q1 2026,
,ZOB_KR,Pozostałe krótkoterminowe zobowiązania niefinansowe,current_other_liabilities,1,1,PEWNE,SEL Q1 2026,
SEL,RZIS,Koszt własny sprzedaży,cost_of_sales,1,1,PEWNE,SEL Q1 2026,Selena podaje koszty bez minusa
SEL,RZIS,Koszty sprzedaży,distribution_expenses,1,1,PEWNE,SEL Q1 2026,Selena podaje koszty bez minusa
SEL,RZIS,Koszty ogólnego zarządu,administrative_expenses,1,1,PEWNE,SEL Q1 2026,Selena podaje koszty bez minusa
SEL,RZIS,Pozostałe koszty operacyjne,other_operating_costs,1,1,PEWNE,SEL Q1 2026,Selena podaje koszty bez minusa
SEL,RZIS,Koszty finansowe,finance_costs,1,1,PEWNE,SEL Q1 2026,Selena podaje koszty bez minusa
SEL,RZIS,Zysk netto z działalności kontynuowanej,net_profit,1,1,PEWNE,SEL Q1 2026,alias globalny daje POMIN (u innych spolek to powtorzenie zysku netto); Selena nie ma osobnej linii zysku netto
SEL,ZOB_KR,Pozostałe krótkoterminowe zobowiązania finansowe,current_other_liabilities,1,1,PEWNE,SEL Q1 2026,alias globalny (z ATAL) prowadzi do current_obligations - u Seleny wzorzec trzyma to w pozostalych
SEL,RZIS,Zysk brutto,before_tax_profit,1,1,PEWNE,SEL Q1 2026,globalny alias 'ZYSK BRUTTO' prowadzi do klucza bankowego
SEL,RZIS,Zysk brutto,net_gross_profit,1,1,PEWNE,SEL Q1 2026,
,RZIS,Udział w zyskach (stratach) jednostek wycenianych metodą praw własności,other_income,1,1,PEWNE,OPN Q1 2026,
,RZIS,Zysk (strata) z działalności zaniechanej,discontinued_profit,1,1,PEWNE,OPN Q1 2026,
,RZIS,przypadający akcjonariuszom niekontrolującym,POMIN,1,1,PEWNE,OPN Q1 2026,ujete w nonshare_capital
,RZIS_CD,"Inne dochody całkowite, które zostaną przeklasyfikowane do wyniku",POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,Inne dochody całkowite przed opodatkowaniem,POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,"Podatek dochodowy dotyczący innych dochodów całkowitych, które zostaną przeklasyfikowane do wyniku",POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,Inne dochody całkowite netto,POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,"Całkowite dochody razem, w tym:",POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,przypadające na akcjonariuszy jednostki dominującej,POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,przypadające akcjonariuszom niekontrolującym,POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,Zysk (strata) na jedną akcję zwykłą,POMIN,1,1,PEWNE,OPN Q1 2026,
,RZIS_CD,Rozwodniony zysk (strata) na jedną akcję zwykłą,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF,Zmiana stanu zobowiązań z tytułu dostaw i usług oraz pozostałych zobowiązań,change_in_payables,1,1,PEWNE,OPN Q1 2026,
,CF,Razem przepływy pieniężne z działalności,POMIN,1,1,PEWNE,OPN Q1 2026,suma posrednia przed podatkiem
,CF_INW,Zbycie wartości niematerialnych,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Zbycie rzeczowych aktywów trwałych,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Zbycie nieruchomości inwestycyjnych,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Zbycie udziałów w jednostkach zależnych,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Zbycie pozostałych aktywów finansowych,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Dywidendy otrzymane,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Spłata udzielonych pożyczek długoterminowych,POMIN,1,1,PEWNE,OPN Q1 2026,
,CF_INW,Spłata odsetek dotyczących działalności inwestycyjnej,proceed_bank_loans,1,1,PEWNE,OPN Q1 2026,
